,Subj_id,estimates,timeToEstimate,RT,accuracy,set_size,search_type
0,0,0.6930091185410334,4.711381000000518,0.4311419999985956,1.0,1,shape
1,0,0.6930091185410334,4.711381000000518,0.40404000000213275,1.0,1,shape
2,0,0.6930091185410334,4.711381000000518,0.38760700000054205,1.0,1,shape
3,0,0.9240121580547114,5.198474000002258,0.5835810000002384,1.0,5,shape
4,0,0.9240121580547114,5.198474000002258,0.41128099999949336,1.0,5,shape
5,0,0.9240121580547114,5.198474000002258,0.389773000002373,1.0,5,shape
6,0,2.018237082066869,11.299867999999783,0.9263800000005867,1.0,15,shape
7,0,2.018237082066869,11.299867999999783,0.5052660000028555,1.0,15,shape
8,0,2.018237082066869,11.299867999999783,0.6176130000038538,1.0,15,shape
9,0,2.6443768996960486,8.583745000001043,0.5587690000005532,1.0,30,shape
10,0,2.6443768996960486,8.583745000001043,0.5839860000023618,1.0,30,shape
11,0,2.6443768996960486,8.583745000001043,0.6766700000003911,1.0,30,shape
12,0,0.9908814589665655,2.8180240000004413,0.5560380000052974,1.0,1,color
13,0,0.9908814589665655,2.8180240000004413,0.7531510000021663,1.0,1,color
14,0,0.9908814589665655,2.8180240000004413,0.44158000000100583,1.0,1,color
15,0,0.8024316109422491,7.528104000004008,0.38750300000142307,1.0,5,color
16,0,0.8024316109422491,7.528104000004008,0.35189700000430457,1.0,5,color
17,0,0.8024316109422491,7.528104000004008,0.3425400000002701,1.0,5,color
18,0,0.5653495440729484,7.593885000003735,0.4783259999984875,1.0,15,color
19,0,0.5653495440729484,7.593885000003735,,1.0,15,color
20,0,0.5653495440729484,7.593885000003735,0.34810999999940395,1.0,15,color
21,0,1.4589665653495443,16.493999000000766,0.44752600000053644,1.0,30,color
22,0,1.4589665653495443,16.493999000000766,0.4184360000044107,1.0,30,color
23,0,1.4589665653495443,16.493999000000766,0.4227590000019409,1.0,30,color
24,0,0.7112462006079028,5.182539999999804,0.35401300000282937,1.0,1,conjunction
25,0,0.7112462006079028,5.182539999999804,0.36937200000486337,1.0,1,conjunction
26,0,0.7112462006079028,5.182539999999804,0.37259400000073944,1.0,1,conjunction
27,0,1.4042553191489362,8.180943000002298,0.4792790000017267,1.0,5,conjunction
28,0,1.4042553191489362,8.180943000002298,0.5125130000030622,1.0,5,conjunction
29,0,1.4042553191489362,8.180943000002298,0.4149429999992717,1.0,5,conjunction
30,0,2.401215805471125,10.512203000001143,0.6476470000052359,1.0,15,conjunction
31,0,2.401215805471125,10.512203000001143,0.4795090000014752,1.0,15,conjunction
32,0,2.401215805471125,10.512203000001143,0.4109920000000857,1.0,15,conjunction
33,0,2.0121580547112465,5.818461000004783,0.7299550000051968,1.0,30,conjunction
34,0,2.0121580547112465,5.818461000004783,1.8368500000010244,1.0,30,conjunction
35,0,2.0121580547112465,5.818461000004783,1.0910850000022911,1.0,30,conjunction
36,1,0.6962962962962962,1.751605999997555,0.5064979999991484,1.0,1,shape
37,1,0.6962962962962962,1.751605999997555,0.47707899999857184,1.0,1,shape
38,1,0.6962962962962962,1.751605999997555,0.6076559999998427,1.0,1,shape
39,1,1.0814814814814815,4.784533999998035,0.7505819999998202,1.0,5,shape
40,1,1.0814814814814815,4.784533999998035,0.5905040000004228,1.0,5,shape
41,1,1.0814814814814815,4.784533999998035,0.6044129999980214,1.0,5,shape
42,1,1.9644444444444447,3.600963000000949,0.5900239999978221,1.0,15,shape
43,1,1.9644444444444447,3.600963000000949,0.7992569999997504,1.0,15,shape
44,1,1.9644444444444447,3.600963000000949,0.5464909999975934,1.0,15,shape
45,1,2.8414814814814813,7.601256000000838,0.845563999999431,0.0,30,shape
